"Time (UTCG)","Semi-major Axis (km)","Eccentricity","Inclination (deg)","RAAN (deg)","Arg of Perigee (deg)","True Anomaly (deg)","Mean Anomaly (deg)"
11 Jul 2024 13:31:30.000,6653.326011,0.001372,28.422,328.360,352.619,22.996,22.934
11 Jul 2024 13:32:00.000,6653.228937,0.001340,28.421,328.359,354.306,23.314,23.253
11 Jul 2024 13:32:30.000,6653.122649,0.001305,28.420,328.359,355.972,23.653,23.593
11 Jul 2024 13:33:00.000,6653.007653,0.001270,28.420,328.358,357.613,24.016,23.957
11 Jul 2024 13:33:30.000,6652.884392,0.001234,28.419,328.357,359.229,24.406,24.347
11 Jul 2024 13:34:00.000,6652.753303,0.001197,28.418,328.356,0.816,24.824,24.767
11 Jul 2024 13:34:30.000,6652.614916,0.001159,28.417,328.355,2.369,25.276,25.220
11 Jul 2024 13:35:00.000,6652.469923,0.001121,28.416,328.354,3.886,25.765,25.709
11 Jul 2024 13:35:30.000,6652.319196,0.001082,28.414,328.353,5.361,26.294,26.239
11 Jul 2024 13:36:00.000,6652.163747,0.001043,28.413,328.351,6.794,26.867,26.813
11 Jul 2024 13:36:30.000,6652.004638,0.001003,28.412,328.349,8.181,27.486,27.433
11 Jul 2024 13:37:00.000,6651.842873,0.000964,28.411,328.348,9.520,28.152,28.100
11 Jul 2024 13:37:30.000,6651.679342,0.000924,28.410,328.345,10.809,28.868,28.817
11 Jul 2024 13:38:00.000,6651.514823,0.000885,28.408,328.343,12.046,29.637,29.587
11 Jul 2024 13:38:30.000,6651.350049,0.000846,28.407,328.341,13.226,30.463,30.413
11 Jul 2024 13:39:00.000,6651.185810,0.000808,28.406,328.338,14.347,31.348,31.300
11 Jul 2024 13:39:30.000,6651.023029,0.000770,28.405,328.335,15.404,32.296,32.249
11 Jul 2024 13:40:00.000,6650.862766,0.000733,28.403,328.332,16.398,33.308,33.262
11 Jul 2024 13:40:30.000,6650.706138,0.000697,28.402,328.329,17.329,34.383,34.338
11 Jul 2024 13:41:00.000,6650.554162,0.000662,28.401,328.326,18.201,35.517,35.473
11 Jul 2024 13:41:30.000,6650.407579,0.000628,28.400,328.322,19.019,36.705,36.662
11 Jul 2024 13:42:00.000,6650.266740,0.000595,28.399,328.318,19.787,37.943,37.901
11 Jul 2024 13:42:30.000,6650.131605,0.000563,28.397,328.315,20.507,39.230,39.189
11 Jul 2024 13:43:00.000,6650.001872,0.000533,28.396,328.311,21.174,40.569,40.529
11 Jul 2024 13:43:30.000,6649.877211,0.000503,28.395,328.306,21.783,41.967,41.928
11 Jul 2024 13:44:00.000,6649.757519,0.000474,28.394,328.302,22.325,43.432,43.394
11 Jul 2024 13:44:30.000,6649.643112,0.000447,28.393,328.297,22.795,44.968,44.932
11 Jul 2024 13:45:00.000,6649.534780,0.000420,28.393,328.293,23.196,46.573,46.538
11 Jul 2024 13:45:30.000,6649.433675,0.000395,28.392,328.288,23.544,48.232,48.198
11 Jul 2024 13:46:00.000,6649.341073,0.000371,28.391,328.283,23.866,49.917,49.884
11 Jul 2024 13:46:30.000,6649.258089,0.000349,28.390,328.278,24.200,51.590,51.558
11 Jul 2024 13:47:00.000,6649.185446,0.000328,28.390,328.273,24.590,53.206,53.176
11 Jul 2024 13:47:30.000,6649.123373,0.000309,28.389,328.268,25.079,54.723,54.695
11 Jul 2024 13:48:00.000,6649.071676,0.000290,28.389,328.263,25.708,56.102,56.074
11 Jul 2024 13:48:30.000,6649.029937,0.000273,28.389,328.258,26.512,57.304,57.278
11 Jul 2024 13:49:00.000,6648.997779,0.000257,28.388,328.252,27.529,58.294,58.269
11 Jul 2024 13:49:30.000,6648.975090,0.000241,28.388,328.247,28.807,59.023,59.000
11 Jul 2024 13:50:00.000,6648.962138,0.000226,28.388,328.242,30.413,59.424,59.402
11 Jul 2024 13:50:30.000,6648.959526,0.000212,28.388,328.237,32.438,59.406,59.385
11 Jul 2024 13:51:00.000,6648.968037,0.000199,28.388,328.231,35.000,58.850,58.831
11 Jul 2024 13:51:30.000,6648.988409,0.000188,28.389,328.226,38.234,57.623,57.605
11 Jul 2024 13:52:00.000,6649.021133,0.000177,28.389,328.221,42.281,55.582,55.566
11 Jul 2024 13:52:30.000,6649.066346,0.000168,28.389,328.216,47.268,52.602,52.586
11 Jul 2024 13:53:00.000,6649.123829,0.000161,28.390,328.211,53.279,48.598,48.584
11 Jul 2024 13:53:30.000,6649.193110,0.000155,28.390,328.206,60.316,43.567,43.555
11 Jul 2024 13:54:00.000,6649.273593,0.000153,28.391,328.201,68.262,37.627,37.616
11 Jul 2024 13:54:30.000,6649.364683,0.000154,28.392,328.196,76.859,31.036,31.027
11 Jul 2024 13:55:00.000,6649.465825,0.000159,28.392,328.191,85.734,24.167,24.160
11 Jul 2024 13:55:30.000,6649.576481,0.000167,28.393,328.187,94.481,17.427,17.421
11 Jul 2024 13:56:00.000,6649.696053,0.000179,28.394,328.182,102.761,11.153,11.149
11 Jul 2024 13:56:30.000,6649.823798,0.000195,28.395,328.178,110.367,5.552,5.550
11 Jul 2024 13:57:00.000,6649.958797,0.000214,28.396,328.174,117.225,0.700,0.699
11 Jul 2024 13:57:30.000,6650.099988,0.000236,28.397,328.170,123.357,356.573,356.575
11 Jul 2024 13:58:00.000,6650.246263,0.000260,28.398,328.166,128.838,353.098,353.102
11 Jul 2024 13:58:30.000,6650.396586,0.000286,28.399,328.162,133.757,350.184,350.190
11 Jul 2024 13:59:00.000,6650.550099,0.000314,28.400,328.159,138.206,347.741,347.748
11 Jul 2024 13:59:30.000,6650.706151,0.000344,28.402,328.156,142.263,345.688,345.698
11 Jul 2024 14:00:00.000,6650.864255,0.000375,28.403,328.152,145.999,343.958,343.969
11 Jul 2024 14:00:30.000,6651.023989,0.000407,28.404,328.150,149.469,342.492,342.506
11 Jul 2024 14:01:00.000,6651.184874,0.000441,28.405,328.147,152.724,341.241,341.257
11 Jul 2024 14:01:30.000,6651.346275,0.000475,28.406,328.144,155.804,340.166,340.184
11 Jul 2024 14:02:00.000,6651.507374,0.000510,28.408,328.142,158.743,339.231,339.252
11 Jul 2024 14:02:30.000,6651.667208,0.000546,28.409,328.140,161.568,338.411,338.434
11 Jul 2024 14:03:00.000,6651.824756,0.000582,28.410,328.137,164.301,337.683,337.708
11 Jul 2024 14:03:30.000,6651.979042,0.000619,28.411,328.136,166.957,337.030,337.058
11 Jul 2024 14:04:00.000,6652.129205,0.000656,28.412,328.134,169.550,336.442,336.472
11 Jul 2024 14:04:30.000,6652.274521,0.000693,28.414,328.132,172.088,335.907,335.940
11 Jul 2024 14:05:00.000,6652.414367,0.000730,28.415,328.131,174.580,335.419,335.454
11 Jul 2024 14:05:30.000,6652.548155,0.000767,28.416,328.130,177.033,334.970,335.007
11 Jul 2024 14:06:00.000,6652.675264,0.000803,28.417,328.129,179.453,334.554,334.594
11 Jul 2024 14:06:30.000,6652.795011,0.000840,28.418,328.128,181.844,334.167,334.209
11 Jul 2024 14:07:00.000,6652.906661,0.000876,28.419,328.127,184.212,333.802,333.846
11 Jul 2024 14:07:30.000,6653.009493,0.000911,28.419,328.126,186.561,333.457,333.504
11 Jul 2024 14:08:00.000,6653.102870,0.000946,28.420,328.126,188.891,333.130,333.179
11 Jul 2024 14:08:30.000,6653.186302,0.000980,28.421,328.125,191.206,332.820,332.871
11 Jul 2024 14:09:00.000,6653.259475,0.001013,28.421,328.125,193.504,332.525,332.579
11 Jul 2024 14:09:30.000,6653.322221,0.001045,28.422,328.125,195.786,332.247,332.302
11 Jul 2024 14:10:00.000,6653.374464,0.001076,28.422,328.125,198.052,331.984,332.042
11 Jul 2024 14:10:30.000,6653.416142,0.001106,28.423,328.124,200.304,331.736,331.796
11 Jul 2024 14:11:00.000,6653.447150,0.001134,28.423,328.124,202.541,331.502,331.564
11 Jul 2024 14:11:30.000,6653.467317,0.001162,28.423,328.124,204.766,331.280,331.344
11 Jul 2024 14:12:00.000,6653.476429,0.001189,28.423,328.124,206.980,331.070,331.136
11 Jul 2024 14:12:30.000,6653.474278,0.001214,28.423,328.124,209.183,330.871,330.939
11 Jul 2024 14:13:00.000,6653.460737,0.001238,28.423,328.124,211.376,330.682,330.752
11 Jul 2024 14:13:30.000,6653.435810,0.001260,28.423,328.124,213.557,330.505,330.576
11 Jul 2024 14:14:00.000,6653.399663,0.001281,28.423,328.124,215.727,330.339,330.412
11 Jul 2024 14:14:30.000,6653.352605,0.001301,28.423,328.124,217.883,330.187,330.261
11 Jul 2024 14:15:00.000,6653.295049,0.001319,28.422,328.124,220.025,330.050,330.125
11 Jul 2024 14:15:30.000,6653.227441,0.001335,28.422,328.124,222.152,329.928,330.004
11 Jul 2024 14:16:00.000,6653.150202,0.001351,28.421,328.124,224.262,329.821,329.899
11 Jul 2024 14:16:30.000,6653.063679,0.001364,28.421,328.123,226.357,329.732,329.810
11 Jul 2024 14:17:00.000,6652.968138,0.001377,28.420,328.123,228.435,329.658,329.738
11 Jul 2024 14:17:30.000,6652.863788,0.001388,28.419,328.122,230.497,329.602,329.682
11 Jul 2024 14:18:00.000,6652.750843,0.001397,28.418,328.122,232.542,329.562,329.643
