"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
9 Jul 2024 17:21:30.000,6438.330011,-1460.837832,-826.050304,0.973047,6.321594,-3.568483
9 Jul 2024 17:22:00.000,6464.020991,-1270.399878,-932.577733,0.739549,6.373155,-3.532621
9 Jul 2024 17:22:30.000,6482.696045,-1078.515740,-1037.964366,0.505361,6.417997,-3.492438
9 Jul 2024 17:23:00.000,6494.338307,-885.387782,-1142.081288,0.270739,6.456068,-3.447983
9 Jul 2024 17:23:30.000,6498.938611,-691.219831,-1244.801142,0.035940,6.487323,-3.399310
9 Jul 2024 17:24:00.000,6496.495491,-496.216959,-1345.998290,-0.198780,6.511724,-3.346479
9 Jul 2024 17:24:30.000,6487.015179,-300.585261,-1445.548966,-0.433164,6.529240,-3.289556
9 Jul 2024 17:25:00.000,6470.511589,-104.531630,-1543.331431,-0.666956,6.539849,-3.228611
9 Jul 2024 17:25:30.000,6447.006291,91.736461,-1639.226124,-0.899902,6.543535,-3.163717
9 Jul 2024 17:26:00.000,6416.528475,288.011179,-1733.115802,-1.131748,6.540290,-3.094957
9 Jul 2024 17:26:30.000,6379.114914,484.084555,-1824.885688,-1.362243,6.530113,-3.022412
9 Jul 2024 17:27:00.000,6334.809911,679.748699,-1914.423605,-1.591136,6.513010,-2.946174
9 Jul 2024 17:27:30.000,6283.665252,874.796017,-2001.620114,-1.818179,6.488994,-2.866335
9 Jul 2024 17:28:00.000,6225.740141,1069.019430,-2086.368647,-2.043125,6.458087,-2.782992
9 Jul 2024 17:28:30.000,6161.101138,1262.212597,-2168.565642,-2.265731,6.420316,-2.696249
9 Jul 2024 17:29:00.000,6089.822080,1454.170136,-2248.110675,-2.485756,6.375718,-2.606213
9 Jul 2024 17:29:30.000,6011.983999,1644.687846,-2324.906579,-2.702960,6.324336,-2.512993
9 Jul 2024 17:30:00.000,5927.675015,1833.562931,-2398.859576,-2.917110,6.266219,-2.416705
9 Jul 2024 17:30:30.000,5836.990239,2020.594219,-2469.879382,-3.127975,6.201426,-2.317467
9 Jul 2024 17:31:00.000,5740.031652,2205.582375,-2537.879323,-3.335327,6.130022,-2.215401
9 Jul 2024 17:31:30.000,5636.907983,2388.330116,-2602.776434,-3.538943,6.052078,-2.110633
9 Jul 2024 17:32:00.000,5527.734588,2568.642417,-2664.491556,-3.738606,5.967673,-2.003290
9 Jul 2024 17:32:30.000,5412.633312,2746.326720,-2722.949432,-3.934100,5.876893,-1.893505
9 Jul 2024 17:33:00.000,5291.732359,2921.193139,-2778.078794,-4.125217,5.779830,-1.781412
9 Jul 2024 17:33:30.000,5165.166141,3093.054667,-2829.812454,-4.311751,5.676584,-1.667148
9 Jul 2024 17:34:00.000,5033.075127,3261.727375,-2878.087381,-4.493504,5.567260,-1.550853
9 Jul 2024 17:34:30.000,4895.605679,3427.030612,-2922.844779,-4.670281,5.451971,-1.432670
9 Jul 2024 17:35:00.000,4752.909886,3588.787194,-2964.030161,-4.841896,5.330837,-1.312743
9 Jul 2024 17:35:30.000,4605.145381,3746.823593,-3001.593408,-5.008165,5.203980,-1.191219
9 Jul 2024 17:36:00.000,4452.475171,3900.970112,-3035.488835,-5.168914,5.071534,-1.068247
9 Jul 2024 17:36:30.000,4295.067452,4051.061067,-3065.675240,-5.323972,4.933633,-0.943976
9 Jul 2024 17:37:00.000,4133.095426,4196.934956,-3092.115954,-5.473174,4.790420,-0.818560
9 Jul 2024 17:37:30.000,3966.737112,4338.434633,-3114.778884,-5.616365,4.642044,-0.692150
9 Jul 2024 17:38:00.000,3796.175154,4475.407481,-3133.636555,-5.753393,4.488658,-0.564901
9 Jul 2024 17:38:30.000,3621.596617,4607.705581,-3148.666137,-5.884114,4.330421,-0.436970
9 Jul 2024 17:39:00.000,3443.192779,4735.185871,-3159.849479,-6.008391,4.167498,-0.308511
9 Jul 2024 17:39:30.000,3261.158920,4857.710302,-3167.173120,-6.126094,4.000059,-0.179683
9 Jul 2024 17:40:00.000,3075.694099,4975.145989,-3170.628309,-6.237102,3.828278,-0.050641
9 Jul 2024 17:40:30.000,2887.000940,5087.365348,-3170.211013,-6.341298,3.652334,0.078457
9 Jul 2024 17:41:00.000,2695.285408,5194.246233,-3165.921922,-6.438576,3.472411,0.207453
9 Jul 2024 17:41:30.000,2500.756585,5295.672063,-3157.766446,-6.528835,3.288695,0.336189
9 Jul 2024 17:42:00.000,2303.626448,5391.531954,-3145.754717,-6.611982,3.101380,0.464510
9 Jul 2024 17:42:30.000,2104.109636,5481.720839,-3129.901570,-6.687933,2.910661,0.592258
9 Jul 2024 17:43:00.000,1902.423216,5566.139590,-3110.226536,-6.756610,2.716738,0.719277
9 Jul 2024 17:43:30.000,1698.786441,5644.695127,-3086.753809,-6.817946,2.519815,0.845412
9 Jul 2024 17:44:00.000,1493.420510,5717.300521,-3059.512218,-6.871878,2.320097,0.970509
9 Jul 2024 17:44:30.000,1286.548323,5783.875093,-3028.535189,-6.918355,2.117795,1.094416
9 Jul 2024 17:45:00.000,1078.394239,5844.344498,-2993.860695,-6.957331,1.913121,1.216981
9 Jul 2024 17:45:30.000,869.183831,5898.640806,-2955.531214,-6.988771,1.706291,1.338057
9 Jul 2024 17:46:00.000,659.143646,5946.702577,-2913.593671,-7.012645,1.497522,1.457494
9 Jul 2024 17:46:30.000,448.500965,5988.474931,-2868.099383,-7.028935,1.287034,1.575149
9 Jul 2024 17:47:00.000,237.483554,6023.909614,-2819.103997,-7.037626,1.075048,1.690877
9 Jul 2024 17:47:30.000,26.319419,6052.965057,-2766.667425,-7.038716,0.861788,1.804538
9 Jul 2024 17:48:00.000,-184.763441,6075.606421,-2710.853769,-7.032209,0.647480,1.915993
9 Jul 2024 17:48:30.000,-395.537288,6091.805644,-2651.731242,-7.018118,0.432350,2.025107
9 Jul 2024 17:49:00.000,-605.774884,6101.541470,-2589.372089,-6.996463,0.216625,2.131747
9 Jul 2024 17:49:30.000,-815.249743,6104.799474,-2523.852489,-6.967274,0.000533,2.235782
9 Jul 2024 17:50:00.000,-1023.736365,6101.572082,-2455.252473,-6.930588,-0.215697,2.337087
9 Jul 2024 17:50:30.000,-1231.010479,6091.858584,-2383.655818,-6.886449,-0.431836,2.435538
9 Jul 2024 17:51:00.000,-1436.849280,6075.665140,-2309.149951,-6.834910,-0.647655,2.531015
9 Jul 2024 17:51:30.000,-1641.031665,6053.004788,-2231.825846,-6.776032,-0.862925,2.623401
9 Jul 2024 17:52:00.000,-1843.338474,6023.897434,-2151.777911,-6.709883,-1.077417,2.712585
9 Jul 2024 17:52:30.000,-2043.552725,5988.369841,-2069.103873,-6.636541,-1.290903,2.798457
9 Jul 2024 17:53:00.000,-2241.459852,5946.455608,-1983.904664,-6.556090,-1.503155,2.880913
9 Jul 2024 17:53:30.000,-2436.847933,5898.195135,-1896.284290,-6.468621,-1.713948,2.959851
9 Jul 2024 17:54:00.000,-2629.507915,5843.635586,-1806.349710,-6.374234,-1.923056,3.035177
9 Jul 2024 17:54:30.000,-2819.233837,5782.830846,-1714.210703,-6.273035,-2.130257,3.106798
9 Jul 2024 17:55:00.000,-3005.823050,5715.841470,-1619.979739,-6.165139,-2.335328,3.174627
9 Jul 2024 17:55:30.000,-3189.076428,5642.734632,-1523.771846,-6.050667,-2.538051,3.238580
9 Jul 2024 17:56:00.000,-3368.798588,5563.584060,-1425.704465,-5.929747,-2.738208,3.298580
9 Jul 2024 17:56:30.000,-3544.798101,5478.469976,-1325.897313,-5.802514,-2.935583,3.354553
9 Jul 2024 17:57:00.000,-3716.887705,5387.479010,-1224.472232,-5.669110,-3.129965,3.406431
9 Jul 2024 17:57:30.000,-3884.884508,5290.704115,-1121.553035,-5.529686,-3.321144,3.454151
9 Jul 2024 17:58:00.000,-4048.610185,5188.244470,-1017.265355,-5.384395,-3.508914,3.497654
9 Jul 2024 17:58:30.000,-4207.891169,5080.205372,-911.736484,-5.233400,-3.693074,3.536888
9 Jul 2024 17:59:00.000,-4362.558826,4966.698125,-805.095220,-5.076868,-3.873425,3.571806
9 Jul 2024 17:59:30.000,-4512.449635,4847.839927,-697.471709,-4.914973,-4.049772,3.602365
9 Jul 2024 18:00:00.000,-4657.405351,4723.753751,-588.997289,-4.747892,-4.221925,3.628528
9 Jul 2024 18:00:30.000,-4797.273172,4594.568222,-479.804329,-4.575811,-4.389698,3.650263
9 Jul 2024 18:01:00.000,-4931.905908,4460.417492,-370.026071,-4.398919,-4.552909,3.667544
9 Jul 2024 18:01:30.000,-5061.162134,4321.441102,-259.796468,-4.217410,-4.711380,3.680349
9 Jul 2024 18:02:00.000,-5184.906346,4177.783840,-149.250014,-4.031485,-4.864939,3.688665
9 Jul 2024 18:02:30.000,-5303.009109,4029.595584,-38.521576,-3.841348,-5.013418,3.692480
9 Jul 2024 18:03:00.000,-5415.347194,3877.031146,72.253769,-3.647208,-5.156658,3.691792
9 Jul 2024 18:03:30.000,-5521.803701,3720.250102,182.940911,-3.449279,-5.294500,3.686601
9 Jul 2024 18:04:00.000,-5622.268178,3559.416622,293.404866,-3.247776,-5.426795,3.676914
9 Jul 2024 18:04:30.000,-5716.636729,3394.699295,403.510944,-3.042921,-5.553399,3.662745
9 Jul 2024 18:05:00.000,-5804.812119,3226.270953,513.124917,-2.834936,-5.674174,3.644111
9 Jul 2024 18:05:30.000,-5886.703864,3054.308487,622.113173,-2.624049,-5.788986,3.621035
9 Jul 2024 18:06:00.000,-5962.228329,2878.992667,730.342886,-2.410489,-5.897710,3.593546
9 Jul 2024 18:06:30.000,-6031.308803,2700.507946,837.682172,-2.194489,-6.000227,3.561679
9 Jul 2024 18:07:00.000,-6093.875581,2519.042269,944.000252,-1.976282,-6.096422,3.525473
9 Jul 2024 18:07:30.000,-6149.866029,2334.786872,1049.167609,-1.756106,-6.186191,3.484972
9 Jul 2024 18:08:00.000,-6199.224640,2147.936077,1153.056145,-1.534199,-6.269433,3.440227
9 Jul 2024 18:08:30.000,-6241.903090,1958.687092,1255.539337,-1.310802,-6.346055,3.391292
9 Jul 2024 18:09:00.000,-6277.860277,1767.239800,1356.492389,-1.086156,-6.415973,3.338228
9 Jul 2024 18:09:30.000,-6307.062358,1573.796548,1455.792384,-0.860502,-6.479107,3.281100
9 Jul 2024 18:10:00.000,-6329.482775,1378.561935,1553.318433,-0.634085,-6.535386,3.219977
9 Jul 2024 18:10:30.000,-6345.102281,1181.742598,1648.951821,-0.407149,-6.584745,3.154935
9 Jul 2024 18:11:00.000,-6353.908944,983.546990,1742.576155,-0.179937,-6.627128,3.086054
9 Jul 2024 18:11:30.000,-6355.898158,784.185161,1834.077504,0.047307,-6.662486,3.013417
9 Jul 2024 18:12:00.000,-6351.072632,583.868535,1923.344535,0.274339,-6.690775,2.937115
9 Jul 2024 18:12:30.000,-6339.442381,382.809685,2010.268652,0.500915,-6.711962,2.857239
9 Jul 2024 18:13:00.000,-6321.024701,181.222110,2094.744120,0.726794,-6.726019,2.773888
9 Jul 2024 18:13:30.000,-6295.844140,-20.679989,2176.668197,0.951734,-6.732928,2.687163
9 Jul 2024 18:14:00.000,-6263.932465,-222.681937,2255.941251,1.175495,-6.732675,2.597171
9 Jul 2024 18:14:30.000,-6225.328618,-424.568806,2332.466878,1.397839,-6.725256,2.504020
9 Jul 2024 18:15:00.000,-6180.078666,-626.125642,2406.152021,1.618529,-6.710674,2.407825
9 Jul 2024 18:15:30.000,-6128.235745,-827.137691,2476.907077,1.837331,-6.688939,2.308701
9 Jul 2024 18:16:00.000,-6069.859998,-1027.390625,2544.646005,2.054012,-6.660069,2.206770
9 Jul 2024 18:16:30.000,-6005.018504,-1226.670765,2609.286432,2.268343,-6.624091,2.102155
9 Jul 2024 18:17:00.000,-5933.785200,-1424.765309,2670.749751,2.480096,-6.581036,1.994984
9 Jul 2024 18:17:30.000,-5856.240795,-1621.462558,2728.961219,2.689046,-6.530945,1.885387
9 Jul 2024 18:18:00.000,-5772.472683,-1816.552138,2783.850046,2.894973,-6.473867,1.773497
9 Jul 2024 18:18:30.000,-5682.574837,-2009.825228,2835.349482,3.097659,-6.409856,1.659451
9 Jul 2024 18:19:00.000,-5586.647704,-2201.074780,2883.396899,3.296890,-6.338975,1.543386
9 Jul 2024 18:19:30.000,-5484.798087,-2390.095745,2927.933862,3.492456,-6.261295,1.425444
9 Jul 2024 18:20:00.000,-5377.139027,-2576.685284,2968.906201,3.684152,-6.176894,1.305768
9 Jul 2024 18:20:30.000,-5263.789667,-2760.642987,3006.264071,3.871776,-6.085854,1.184504
9 Jul 2024 18:21:00.000,-5144.875125,-2941.771083,3039.962009,4.055132,-5.988269,1.061797
9 Jul 2024 18:21:30.000,-5020.526352,-3119.874643,3069.958990,4.234027,-5.884236,0.937798
9 Jul 2024 18:22:00.000,-4890.879991,-3294.761791,3096.218475,4.408274,-5.773860,0.812656
9 Jul 2024 18:22:30.000,-4756.078226,-3466.243904,3118.708451,4.577690,-5.657252,0.686523
9 Jul 2024 18:23:00.000,-4616.268636,-3634.135812,3137.401475,4.742100,-5.534533,0.559552
9 Jul 2024 18:23:30.000,-4471.604028,-3798.256000,3152.274710,4.901330,-5.405826,0.431896
9 Jul 2024 18:24:00.000,-4322.242274,-3958.426802,3163.309946,5.055216,-5.271263,0.303711
9 Jul 2024 18:24:30.000,-4168.346142,-4114.474594,3170.493631,5.203596,-5.130982,0.175152
9 Jul 2024 18:25:00.000,-4010.083112,-4266.229979,3173.816880,5.346317,-4.985127,0.046375
9 Jul 2024 18:25:30.000,-3847.625202,-4413.527968,3173.275489,5.483230,-4.833848,-0.082465
9 Jul 2024 18:26:00.000,-3681.148777,-4556.208161,3168.869941,5.614195,-4.677300,-0.211210
9 Jul 2024 18:26:30.000,-3510.834363,-4694.114912,3160.605403,5.739074,-4.515646,-0.339705
9 Jul 2024 18:27:00.000,-3336.866453,-4827.097503,3148.491721,5.857740,-4.349051,-0.467793
9 Jul 2024 18:27:30.000,-3159.433313,-4955.010304,3132.543413,5.970070,-4.177689,-0.595321
9 Jul 2024 18:28:00.000,-2978.726779,-5077.712933,3112.779646,6.075948,-4.001736,-0.722132
9 Jul 2024 18:28:30.000,-2794.942054,-5195.070413,3089.224217,6.175265,-3.821376,-0.848073
9 Jul 2024 18:29:00.000,-2608.277497,-5306.953315,3061.905522,6.267920,-3.636796,-0.972991
9 Jul 2024 18:29:30.000,-2418.934420,-5413.237902,3030.856523,6.353818,-3.448188,-1.096734
9 Jul 2024 18:30:00.000,-2227.116872,-5513.806264,2996.114708,6.432871,-3.255748,-1.219154
9 Jul 2024 18:30:30.000,-2033.031430,-5608.546454,2957.722047,6.504998,-3.059677,-1.340099
9 Jul 2024 18:31:00.000,-1836.886983,-5697.352612,2915.724951,6.570126,-2.860180,-1.459425
9 Jul 2024 18:31:30.000,-1638.894515,-5780.125093,2870.174216,6.628189,-2.657467,-1.576985
9 Jul 2024 18:32:00.000,-1439.266878,-5856.770587,2821.124972,6.679128,-2.451750,-1.692635
9 Jul 2024 18:32:30.000,-1238.218563,-5927.202234,2768.636622,6.722893,-2.243247,-1.806235
9 Jul 2024 18:33:00.000,-1035.965468,-5991.339728,2712.772770,6.759441,-2.032177,-1.917646
9 Jul 2024 18:33:30.000,-832.724657,-6049.109410,2653.601150,6.788736,-1.818763,-2.026730
9 Jul 2024 18:34:00.000,-628.714125,-6100.444357,2591.193538,6.810751,-1.603232,-2.133356
9 Jul 2024 18:34:30.000,-424.152567,-6145.284454,2525.625668,6.825468,-1.385812,-2.237393
9 Jul 2024 18:35:00.000,-219.259141,-6183.576462,2456.977139,6.832874,-1.166732,-2.338713
9 Jul 2024 18:35:30.000,-14.253247,-6215.274082,2385.331317,6.832966,-0.946225,-2.437192
9 Jul 2024 18:36:00.000,190.645705,-6240.338014,2310.775240,6.825746,-0.724525,-2.532710
9 Jul 2024 18:36:30.000,395.218521,-6258.736018,2233.399516,6.811226,-0.501869,-2.625149
9 Jul 2024 18:37:00.000,599.246457,-6270.442960,2153.298215,6.789425,-0.278494,-2.714396
9 Jul 2024 18:37:30.000,802.511452,-6275.440866,2070.568760,6.760369,-0.054640,-2.800341
9 Jul 2024 18:38:00.000,1004.796372,-6273.718950,1985.311812,6.724093,0.169454,-2.882879
9 Jul 2024 18:38:30.000,1205.885243,-6265.273640,1897.631143,6.680640,0.393546,-2.961906
9 Jul 2024 18:39:00.000,1405.563493,-6250.108594,1807.633513,6.630060,0.617396,-3.037327
9 Jul 2024 18:39:30.000,1603.618182,-6228.234699,1715.428538,6.572413,0.840763,-3.109047
9 Jul 2024 18:40:00.000,1799.838229,-6199.670065,1621.128555,6.507763,1.063405,-3.176980
9 Jul 2024 18:40:30.000,1994.014639,-6164.440013,1524.848489,6.436183,1.285084,-3.241039
9 Jul 2024 18:41:00.000,2185.940726,-6122.577057,1426.705713,6.357755,1.505559,-3.301147
9 Jul 2024 18:41:30.000,2375.412324,-6074.120879,1326.819908,6.272566,1.724593,-3.357229
9 Jul 2024 18:42:00.000,2562.228015,-6019.118297,1225.312919,6.180711,1.941947,-3.409215
9 Jul 2024 18:42:30.000,2746.189342,-5957.623233,1122.308608,6.082293,2.157386,-3.457040
9 Jul 2024 18:43:00.000,2927.101024,-5889.696660,1017.932700,5.977420,2.370675,-3.500645
9 Jul 2024 18:43:30.000,3104.771170,-5815.406547,912.312631,5.866210,2.581583,-3.539976
9 Jul 2024 18:44:00.000,3279.011483,-5734.827801,805.577388,5.748786,2.789879,-3.574983
9 Jul 2024 18:44:30.000,3449.637464,-5648.042185,697.857351,5.625277,2.995337,-3.605622
9 Jul 2024 18:45:00.000,3616.468610,-5555.138245,589.284129,5.495820,3.197730,-3.631856
9 Jul 2024 18:45:30.000,3779.328609,-5456.211221,479.990400,5.360558,3.396839,-3.653651
9 Jul 2024 18:46:00.000,3938.045523,-5351.362950,370.109747,5.219640,3.592444,-3.670980
9 Jul 2024 18:46:30.000,4092.451980,-5240.701766,259.776488,5.073221,3.784331,-3.683821
9 Jul 2024 18:47:00.000,4242.385351,-5124.342383,149.125519,4.921461,3.972289,-3.692158
9 Jul 2024 18:47:30.000,4387.687922,-5002.405780,38.292137,4.764529,4.156112,-3.695981
9 Jul 2024 18:48:00.000,4528.207061,-4875.019074,-72.588118,4.602595,4.335596,-3.695283
9 Jul 2024 18:48:30.000,4663.795383,-4742.315384,-183.379635,4.435838,4.510544,-3.690065
9 Jul 2024 18:49:00.000,4794.310897,-4604.433699,-293.946899,4.264439,4.680764,-3.680334
9 Jul 2024 18:49:30.000,4919.617158,-4461.518728,-404.154652,4.088586,4.846066,-3.666100
9 Jul 2024 18:50:00.000,5039.583416,-4313.720759,-513.868068,3.908471,5.006267,-3.647381
9 Jul 2024 18:50:30.000,5154.084749,-4161.195498,-622.952914,3.724290,5.161189,-3.624200
9 Jul 2024 18:51:00.000,5263.002202,-4004.103910,-731.275722,3.536246,5.310661,-3.596584
9 Jul 2024 18:51:30.000,5366.222917,-3842.612045,-838.703954,3.344542,5.454514,-3.564568
9 Jul 2024 18:52:00.000,5463.640252,-3676.890858,-945.106166,3.149389,5.592589,-3.528190
9 Jul 2024 18:52:30.000,5555.153892,-3507.116021,-1050.352177,2.950999,5.724732,-3.487495
9 Jul 2024 18:53:00.000,5640.669955,-3333.467729,-1154.313227,2.749587,5.850795,-3.442535
9 Jul 2024 18:53:30.000,5720.101082,-3156.130506,-1256.862136,2.545373,5.970638,-3.393362
9 Jul 2024 18:54:00.000,5793.366520,-2975.293000,-1357.873459,2.338578,6.084126,-3.340039
9 Jul 2024 18:54:30.000,5860.392206,-2791.147782,-1457.223644,2.129427,6.191131,-3.282631
9 Jul 2024 18:55:00.000,5921.110829,-2603.891143,-1554.791175,1.918145,6.291534,-3.221208
9 Jul 2024 18:55:30.000,5975.461905,-2413.722879,-1650.456727,1.704962,6.385221,-3.155846
9 Jul 2024 18:56:00.000,6023.391826,-2220.846081,-1744.103315,1.490107,6.472086,-3.086624
9 Jul 2024 18:56:30.000,6064.853920,-2025.466918,-1835.616430,1.273812,6.552030,-3.013629
9 Jul 2024 18:57:00.000,6099.808489,-1827.794412,-1924.884189,1.056311,6.624961,-2.936949
9 Jul 2024 18:57:30.000,6128.222851,-1628.040212,-2011.797469,0.837837,6.690796,-2.856679
9 Jul 2024 18:58:00.000,6150.071364,-1426.418364,-2096.250042,0.618627,6.749459,-2.772919
9 Jul 2024 18:58:30.000,6165.335447,-1223.145080,-2178.138706,0.398915,6.800881,-2.685770
9 Jul 2024 18:59:00.000,6174.003595,-1018.438499,-2257.363413,0.178937,6.845003,-2.595340
9 Jul 2024 18:59:30.000,6176.071379,-812.518449,-2333.827388,-0.041070,6.881771,-2.501740
9 Jul 2024 19:00:00.000,6171.541441,-605.606209,-2407.437250,-0.260872,6.911142,-2.405085
9 Jul 2024 19:00:30.000,6160.423483,-397.924263,-2478.103122,-0.480232,6.933079,-2.305494
9 Jul 2024 19:01:00.000,6142.734246,-189.696066,-2545.738741,-0.698918,6.947555,-2.203089
9 Jul 2024 19:01:30.000,6118.497481,18.854203,-2610.261560,-0.916696,6.954548,-2.097995
9 Jul 2024 19:02:00.000,6087.743913,227.501881,-2671.592849,-1.133333,6.954047,-1.990342
9 Jul 2024 19:02:30.000,6050.511203,436.022064,-2729.657786,-1.348600,6.946048,-1.880261
9 Jul 2024 19:03:00.000,6006.843898,644.189845,-2784.385553,-1.562268,6.930555,-1.767886
9 Jul 2024 19:03:30.000,5956.793375,851.780560,-2835.709419,-1.774110,6.907580,-1.653357
9 Jul 2024 19:04:00.000,5900.417782,1058.570034,-2883.566827,-1.983902,6.877143,-1.536813
9 Jul 2024 19:04:30.000,5837.781960,1264.334819,-2927.899465,-2.191422,6.839273,-1.418396
9 Jul 2024 19:05:00.000,5768.957373,1468.852442,-2968.653343,-2.396450,6.794006,-1.298253
9 Jul 2024 19:05:30.000,5694.022011,1671.901643,-3005.778854,-2.598771,6.741386,-1.176530
9 Jul 2024 19:06:00.000,5613.060306,1873.262618,-3039.230833,-2.798171,6.681467,-1.053376
9 Jul 2024 19:06:30.000,5526.163033,2072.717248,-3068.968607,-2.994441,6.614307,-0.928942
9 Jul 2024 19:07:00.000,5433.427206,2270.049342,-3094.956049,-3.187374,6.539976,-0.803379
9 Jul 2024 19:07:30.000,5334.955970,2465.044869,-3117.161615,-3.376768,6.458550,-0.676842
9 Jul 2024 19:08:00.000,5230.858492,2657.492190,-3135.558382,-3.562424,6.370111,-0.549485
9 Jul 2024 19:08:30.000,5121.249832,2847.182296,-3150.124085,-3.744148,6.274751,-0.421464
9 Jul 2024 19:09:00.000,5006.250819,3033.909035,-3160.841140,-3.921750,6.172570,-0.292935
9 Jul 2024 19:09:30.000,4885.987904,3217.469341,-3167.696668,-4.095045,6.063674,-0.164055
9 Jul 2024 19:10:00.000,4760.593021,3397.663452,-3170.682500,-4.263852,5.948177,-0.034981
9 Jul 2024 19:10:30.000,4630.203431,3574.295124,-3169.795194,-4.427996,5.826199,0.094128
9 Jul 2024 19:11:00.000,4494.961570,3747.171839,-3165.036027,-4.587308,5.697868,0.223116
9 Jul 2024 19:11:30.000,4355.014895,3916.105008,-3156.410996,-4.741624,5.563319,0.351826
9 Jul 2024 19:12:00.000,4210.515725,4080.910174,-3143.930808,-4.890782,5.422692,0.480101
9 Jul 2024 19:12:30.000,4061.621080,4241.407207,-3127.610869,-5.034630,5.276135,0.607784
9 Jul 2024 19:13:00.000,3908.492516,4397.420509,-3107.471266,-5.173019,5.123803,0.734719
9 Jul 2024 19:13:30.000,3751.295951,4548.779208,-3083.536741,-5.305807,4.965855,0.860753
9 Jul 2024 19:14:00.000,3590.201486,4695.317350,-3055.836666,-5.432857,4.802460,0.985730
9 Jul 2024 19:14:30.000,3425.383213,4836.874081,-3024.405003,-5.554039,4.633791,1.109500
9 Jul 2024 19:15:00.000,3257.019029,4973.293830,-2989.280261,-5.669231,4.460025,1.231911
9 Jul 2024 19:15:30.000,3085.290439,5104.426471,-2950.505449,-5.778314,4.281348,1.352813
9 Jul 2024 19:16:00.000,2910.382361,5230.127489,-2908.128021,-5.881179,4.097949,1.472061
9 Jul 2024 19:16:30.000,2732.482932,5350.258135,-2862.199821,-5.977721,3.910023,1.589507
9 Jul 2024 19:17:00.000,2551.783312,5464.685580,-2812.777023,-6.067843,3.717769,1.705010
9 Jul 2024 19:17:30.000,2368.477477,5573.283066,-2759.920063,-6.151454,3.521393,1.818428
9 Jul 2024 19:18:00.000,2182.762019,5675.930053,-2703.693571,-6.228471,3.321105,1.929623
9 Jul 2024 19:18:30.000,1994.835928,5772.512360,-2644.166291,-6.298817,3.117117,2.038458
9 Jul 2024 19:19:00.000,1804.900379,5862.922299,-2581.410999,-6.362424,2.909650,2.144802
9 Jul 2024 19:19:30.000,1613.158509,5947.058794,-2515.504409,-6.419229,2.698925,2.248523
9 Jul 2024 19:20:00.000,1419.815193,6024.827496,-2446.527078,-6.469179,2.485169,2.349497
9 Jul 2024 19:20:30.000,1225.076828,6096.140882,-2374.563301,-6.512225,2.268609,2.447600
9 Jul 2024 19:21:00.000,1029.151112,6160.918355,-2299.701012,-6.548329,2.049480,2.542712
9 Jul 2024 19:21:30.000,832.246825,6219.086330,-2222.031667,-6.577458,1.828016,2.634718
9 Jul 2024 19:22:00.000,634.573613,6270.578316,-2141.650139,-6.599587,1.604454,2.723505
9 Jul 2024 19:22:30.000,436.341763,6315.335001,-2058.654602,-6.614699,1.379036,2.808967
9 Jul 2024 19:23:00.000,237.761987,6353.304316,-1973.146410,-6.622781,1.152003,2.890999
9 Jul 2024 19:23:30.000,39.045191,6384.441504,-1885.229972,-6.623833,0.923601,2.969501
9 Jul 2024 19:24:00.000,-159.597747,6408.709168,-1795.012631,-6.617859,0.694076,3.044377
9 Jul 2024 19:24:30.000,-357.956200,6426.077320,-1702.604523,-6.604870,0.463675,3.115537
9 Jul 2024 19:25:00.000,-555.820019,6436.523410,-1608.118450,-6.584887,0.232647,3.182894
9 Jul 2024 19:25:30.000,-752.979750,6440.032359,-1511.669742,-6.557936,0.001241,3.246366
9 Jul 2024 19:26:00.000,-949.226851,6436.596574,-1413.376114,-6.524051,-0.230294,3.305876
9 Jul 2024 19:26:30.000,-1144.353910,6426.215964,-1313.357529,-6.483274,-0.461706,3.361351
9 Jul 2024 19:27:00.000,-1338.154863,6408.897948,-1211.736052,-6.435653,-0.692746,3.412725
9 Jul 2024 19:27:30.000,-1530.425205,6384.657457,-1108.635706,-6.381243,-0.923163,3.459933
9 Jul 2024 19:28:00.000,-1720.962216,6353.516925,-1004.182320,-6.320109,-1.152707,3.502918
9 Jul 2024 19:28:30.000,-1909.565165,6315.506275,-898.503379,-6.252318,-1.381129,3.541628
9 Jul 2024 19:29:00.000,-2096.035535,6270.662893,-791.727866,-6.177950,-1.608181,3.576015
9 Jul 2024 19:29:30.000,-2280.177225,6219.031596,-683.986108,-6.097088,-1.833616,3.606038
9 Jul 2024 19:30:00.000,-2461.796762,6160.664588,-575.409609,-6.009822,-2.057187,3.631659
9 Jul 2024 19:30:30.000,-2640.703506,6095.621413,-466.130892,-5.916252,-2.278653,3.652848
9 Jul 2024 19:31:00.000,-2816.709848,6023.968893,-356.283335,-5.816480,-2.497770,3.669578
9 Jul 2024 19:31:30.000,-2989.631414,5945.781061,-246.000998,-5.710619,-2.714301,3.681830
9 Jul 2024 19:32:00.000,-3159.287251,5861.139088,-135.418463,-5.598785,-2.928007,3.689589
9 Jul 2024 19:32:30.000,-3325.500027,5770.131189,-24.670663,-5.481103,-3.138657,3.692847
9 Jul 2024 19:33:00.000,-3488.096209,5672.852534,86.107284,-5.357701,-3.346020,3.691599
9 Jul 2024 19:33:30.000,-3646.906248,5569.405139,196.780238,-5.228716,-3.549869,3.685848
